时间,短期预测湿度,短期预测风速,短期预测风向,短期预测温度,短期预测气压,实际功率,实际风速
2018/5/3 14:30,78,15.7,55,22.7,1002,34.16009095,10.71078152
2018/5/3 14:45,78,15.7,55,22.6,1002,31.30422792,9.755789091
2018/5/3 15:00,78,15.7,55,22.6,1002,30.60429006,9.095871212
2018/5/3 15:15,78,15.6,56,22.6,1002,31.7374061,9.426574545
2018/5/3 15:30,78,15.6,56,22.5,1002,31.5955024,9.207974545
2018/5/3 15:45,77,15.5,56,22.5,1001,33.2316349,9.633493333
2018/5/3 16:00,77,15.4,56,22.5,1001,32.75644359,9.554331818
2018/5/3 16:15,77,15.4,56,22.5,1001,33.66048817,9.459595455
2018/5/3 16:30,77,15.3,56,22.5,1001,32.31975195,8.968270909
2018/5/3 16:45,77,15.2,57,22.4,1001,31.84015713,9.099685152
2018/5/3 17:00,77,15.2,57,22.4,1001,30.76210376,8.910072424
2018/5/3 17:15,77,15.1,57,22.4,1001,34.08680227,9.119358788
2018/5/3 17:30,77,15.1,57,22.3,1001,35.79341773,10.05325879
2018/5/3 17:45,77,15,57,22.3,1001,33.93345646,9.661763939
2018/5/3 18:00,77,14.9,58,22.3,1001,36.23253218,10.33926727
2018/5/3 18:15,77,14.9,58,22.3,1001,36.55169338,10.52343333
2018/5/3 18:30,76,14.8,58,22.3,1001,33.95950501,9.156359091
2018/5/3 18:45,76,14.8,58,22.3,1001,34.24360552,9.274650303
2018/5/3 19:00,76,14.7,58,22.3,1001,35.83716361,9.680859697
2018/5/3 19:15,76,14.6,58,22.3,1002,33.47661753,9.343347576
2018/5/3 19:30,76,14.6,58,22.2,1002,35.40552601,9.959325152
2018/5/3 19:45,76,14.6,58,22.1,1002,32.32859953,8.901320303
2018/5/3 20:00,76,14.4,57,22.1,1002,32.5091062,8.981883636
2018/5/3 20:15,76,14.4,57,22,1002,31.71141556,9.000889091
2018/5/3 20:30,75,14.2,56,21.9,1003,31.17515981,9.328833939
2018/5/3 20:45,74,14,56,21.9,1003,28.7902644,8.113482727
2018/5/3 21:00,74,13.9,55,21.8,1003,25.38289644,7.66967303
2018/5/3 21:15,74,13.8,54,21.7,1004,29.62147201,7.852369697
2018/5/3 21:30,73,13.7,54,21.7,1004,34.2674737,8.955016061
2018/5/3 21:45,72,13.4,53,21.7,1004,32.3347912,9.273696364
2018/5/3 22:00,72,13.3,52,21.6,1004,34.72705871,9.485357879
2018/5/3 22:15,72,13,52,21.5,1004,34.55768665,9.304248788
2018/5/3 22:30,72,12.9,51,21.5,1004,31.71666802,9.178383333
2018/5/3 22:45,71,12.7,50,21.5,1004,30.95015795,8.660641818
2018/5/3 23:00,71,12.5,49,21.4,1004,32.28231918,8.901399394
2018/5/3 23:15,70,12.2,48,21.4,1004,28.16612451,7.911678182
2018/5/3 23:30,70,12,47,21.4,1004,25.20064121,7.423031515
2018/5/3 23:45,70,11.9,46,21.4,1004,26.0447132,7.772225152
2018/5/4 0:00,70,12,48,21.9,1004,23.2948166,7.260483333
2018/5/4 0:15,69,11.9,48,21.9,1004,28.02715254,7.779863636
2018/5/4 0:30,68,11.7,47,21.9,1004,29.20146893,8.182253939
2018/5/4 0:45,68,11.7,47,21.8,1003,18.60973722,6.67274
2018/5/4 1:00,67,11.6,46,21.8,1003,19.9146011,6.882043333
2018/5/4 1:15,66,11.5,46,21.8,1003,14.50395704,6.009173939
2018/5/4 1:30,66,11.5,46,21.8,1003,14.26603826,5.913664848
2018/5/4 1:45,65,11.4,45,21.8,1003,13.18762003,5.822039394
2018/5/4 2:00,64,11.4,45,21.8,1003,15.10083788,5.907895455
2018/5/4 2:15,64,11.3,44,21.8,1003,14.74870502,6.200280303
2018/5/4 2:30,64,11.3,44,21.7,1003,19.33965549,6.780065758
2018/5/4 2:45,64,11.4,44,21.7,1003,15.21873283,6.191192424
2018/5/4 3:00,64,11.4,43,21.7,1003,16.88429447,6.52388697
2018/5/4 3:15,64,11.4,43,21.7,1003,14.85080694,6.101510303
2018/5/4 3:30,64,11.4,43,21.7,1003,14.01191225,6.082803333
2018/5/4 3:45,63,11.5,43,21.6,1003,15.81411745,6.244987879
2018/5/4 4:00,63,11.5,43,21.6,1003,12.47484271,5.840664545
2018/5/4 4:15,63,11.5,43,21.6,1003,11.27619126,5.604678182
2018/5/4 4:30,62,11.5,43,21.6,1003,10.08770308,5.495677879
2018/5/4 4:45,62,11.5,43,21.6,1003,15.09346536,6.025758182
2018/5/4 5:00,62,11.5,43,21.6,1003,16.361191,6.438185758
2018/5/4 5:15,62,11.5,44,21.7,1003,18.26925513,6.55581697
2018/5/4 5:30,61,11.5,44,21.7,1003,16.33160202,6.252950909
2018/5/4 5:45,60,11.5,44,21.7,1003,18.31505914,6.690156061
2018/5/4 6:00,60,11.4,45,21.7,1003,20.59191597,6.751416061
2018/5/4 6:15,60,11.4,45,21.8,1004,24.74043399,7.603074545
2018/5/4 6:30,60,11.3,46,21.9,1004,25.66035124,7.697740606
2018/5/4 6:45,59,11.2,46,21.9,1004,27.79400333,7.682626364
2018/5/4 7:00,59,11.2,46,22,1004,25.81229017,7.639193636
2018/5/4 7:15,59,11.1,47,22.1,1004,30.05346672,8.167309394
2018/5/4 7:30,58,11.1,48,22.1,1004,27.18771296,7.783005152
2018/5/4 7:45,58,11,48,22.2,1004,22.30196676,7.145937879
2018/5/4 8:00,58,11.1,49,22.3,1004,21.03004645,6.927774242
2018/5/4 8:15,58,11,49,22.3,1004,26.23484277,7.527437576
2018/5/4 8:30,58,10.9,49,22.4,1004,27.86764232,8.045761515
2018/5/4 8:45,58,11,50,22.5,1004,30.7144732,8.230734242
2018/5/4 9:00,58,11,51,22.6,1004,30.17537394,8.310396364
2018/5/4 9:15,58,11,51,22.7,1004,32.72451823,8.894438182
2018/5/4 9:30,58,11.1,52,22.7,1004,30.60573187,8.471712121
2018/5/4 9:45,58,11.2,52,22.8,1004,29.93743274,8.241859697
2018/5/4 10:00,58,11.2,53,22.9,1004,29.3343074,8.085831515
2018/5/4 10:15,59,11.2,54,22.9,1004,24.93707887,7.641338182
2018/5/4 10:30,60,11.2,54,22.9,1004,16.78266194,6.526137879
2018/5/4 10:45,60,11.2,55,23,1004,17.18942711,6.795527576
2018/5/4 11:00,60,11.2,56,23.1,1004,18.19902578,6.965805152
2018/5/4 11:15,60,11.2,57,23.1,1004,18.05558514,6.785592727
2018/5/4 11:30,61,11.2,59,23.1,1004,23.18505962,7.486382727
2018/5/4 11:45,61,11.2,60,23.2,1004,26.36588909,7.743492727
2018/5/4 12:00,61,11.2,61,23.2,1004,29.49252719,8.400618485
2018/5/4 12:15,62,11.2,62,23.3,1004,31.19337544,8.523857576
2018/5/4 12:30,62,11.1,64,23.3,1004,30.12810909,8.486837576
2018/5/4 12:45,62,11.1,66,23.3,1003,31.89880249,8.6981
2018/5/4 13:00,62,11,66,23.3,1003,31.16452806,8.446539394
2018/5/4 13:15,63,11,68,23.3,1003,27.06394254,8.050375758
2018/5/4 13:30,64,11,69,23.4,1003,25.12220522,7.610367879
2018/5/4 13:45,64,11,70,23.4,1003,26.94866766,7.952850909
2018/5/4 14:00,64,10.9,70,23.4,1003,23.40734774,7.323080606
2018/5/4 14:15,65,10.9,71,23.5,1003,27.6542673,7.89825697
2018/5/4 14:30,66,10.9,71,23.5,1003,24.93618723,7.724164545
2018/5/4 14:45,66,10.8,72,23.5,1003,30.86526188,8.415623333
2018/5/4 15:00,66,10.7,72,23.5,1003,30.40384809,8.66775
2018/5/4 15:15,67,10.6,72,23.5,1003,29.3258724,8.478881515
2018/5/4 15:30,68,10.6,72,23.5,1002,28.97306228,8.22146
2018/5/4 15:45,68,10.6,72,23.5,1002,27.562557,7.785487273
2018/5/4 16:00,68,10.5,72,23.5,1002,25.54072737,7.768043939
2018/5/4 16:15,69,10.4,72,23.5,1002,20.94683743,7.142670303
2018/5/4 16:30,70,10.4,72,23.5,1002,21.82692715,7.353401818
2018/5/4 16:45,70,10.4,72,23.5,1002,25.92847256,7.92848303
2018/5/4 17:00,70,10.3,72,23.5,1002,25.17398326,7.742346061
2018/5/4 17:15,71,10.3,72,23.5,1002,24.14261244,7.640254545
2018/5/4 17:30,72,10.2,72,23.5,1002,24.95470672,7.593977273
2018/5/4 17:45,72,10.2,72,23.5,1002,24.56924735,7.89290303
2018/5/4 18:00,72,10.2,72,23.5,1002,25.36181823,7.636283333
2018/5/4 18:15,72,10.2,72,23.5,1002,26.28351393,7.899043333
2018/5/4 18:30,73,10.2,72,23.5,1003,21.17433623,7.128655758
2018/5/4 18:45,73,10.1,72,23.4,1003,22.01259914,7.388104848
2018/5/4 19:00,73,10.1,72,23.4,1003,21.09185303,7.110576061
2018/5/4 19:15,73,10,72,23.4,1003,20.88011369,7.061587576
2018/5/4 19:30,73,10,72,23.4,1003,21.01203259,7.117580303
2018/5/4 19:45,73,10,72,23.4,1003,17.64059297,6.539096061
2018/5/4 20:00,73,9.9,72,23.4,1003,20.06656897,7.309286061
2018/5/4 20:15,73,9.7,71,23.4,1003,19.66095305,6.891755152
2018/5/4 20:30,73,9.7,70,23.4,1003,17.45163635,6.589121212
2018/5/4 20:45,73,9.6,70,23.4,1003,19.44921674,6.973410909
2018/5/4 21:00,73,9.4,69,23.4,1003,19.64514083,6.868332424
2018/5/4 21:15,73,9.2,68,23.4,1004,20.31100819,7.086400606
2018/5/4 21:30,72,9.1,67,23.4,1004,17.81723063,6.858404242
